Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 08/25  00:49:00,22.10333333333333,17.695,0.013315564890960244,76.78333333333335,0.0,0.0,0.0,28.51696076250123,29.227538206334235,24.528519136932347,24.528666435342076,24.52866643534128,24.52866643534196,24.528666435342076,24.52851914458688,28.49536757568813,28.531743447525778,29.858497603624885,29.310627693312847,29.293935985805694,25.36464167307874,29.83314955862563,0.021370897531034766,77.01205198461611,21.0,26.7,20.0,25.56,0.0,0.0,29.83648983075011,0.0,0.02138518084286048 
 08/25  00:50:00,22.066666666666664,17.75,0.013352950980227376,77.16666666666666,0.0,0.0,0.0,28.51426989225342,29.223501880867955,24.51013814291855,24.510285183696284,24.51028518369617,24.510285183696625,24.510285183695716,24.510138150560637,28.49273708934872,28.52932643169111,29.857028545541696,29.307218898644064,29.29064408343988,25.353838658562397,29.829794651741279,0.0213567052216954,76.97744925813018,21.0,26.7,20.0,25.56,0.0,0.0,29.83314955862563,0.0,0.021370897531034766 
 08/25  00:51:00,22.03,17.805,0.013390097297632466,77.55,0.0,0.0,0.0,28.511574085044125,29.21946001643159,24.49174723772444,24.4918940215465,24.4918940215465,24.49189402154667,24.491894021547638,24.49174724535169,28.490101407027205,28.526905067094025,29.85555901793586,29.303802064693526,29.28734838622218,25.34309814366876,29.826425287880796,0.021342603330108777,76.94320693308042,21.0,26.7,20.0,25.56,0.0,0.0,29.829794651741279,0.0,0.0213567052216954 
 08/25  00:52:00,21.993333333333334,17.86,0.013427005338069983,77.93333333333334,0.0,0.0,0.0,28.508873452245568,29.215412535898456,24.473349243204554,24.473495770738056,24.473495770738397,24.47349577073868,24.47349577073851,24.473349250819184,28.487460639404089,28.524479440018838,29.854089017549389,29.300377235695487,29.284048943725819,25.33241973601483,29.82304165349197,0.021328591273872469,76.90932311699985,21.0,26.7,20.0,25.56,0.0,0.0,29.826425287880796,0.0,0.021342603330108777 
 08/25  00:53:00,21.956666666666668,17.915,0.013463675804964357,78.31666666666666,0.0,0.0,0.0,28.506168058390139,29.211359329176369,24.454944133826986,24.455090405730006,24.455090405730517,24.45509040573063,24.455090405731199,24.45494414142786,28.48481485052169,28.52204959508997,29.85261855120914,29.296944417664088,29.280745757689343,25.321802764500977,29.81964393948908,0.021314668473113406,76.87579592578727,21.0,26.7,20.0,25.56,0.0,0.0,29.82304165349197,0.0,0.021328591273872469 
 08/25  00:54:00,21.92,17.970000000000004,0.013500109400810963,78.7,0.0,0.0,0.0,28.503457733554364,29.20730002524669,24.43653198187087,24.436677998791767,24.436677998792164,24.43667799879205,24.436677998791539,24.436531989458446,28.48216387019698,28.519615276037677,29.851137266849464,29.293503346202934,29.277436504460604,25.31124705038656,29.81623232735127,0.021300834350428484,76.84261927089836,21.0,26.7,20.0,25.56,0.0,0.0,29.81964393948908,0.0,0.021314668473113406 
 08/25  00:55:00,21.883333333333334,18.025,0.01353630763245849,79.08333333333334,0.0,0.0,0.0,28.50074264007902,29.203234657988057,24.418112089937496,24.418257852519447,24.41825785251916,24.41825785251922,24.418257852519333,24.418112097511938,28.479507860847943,28.51717667212286,29.849655539690148,29.29005417223019,29.274123433673986,25.30075261088395,29.812806994282604,0.02128708833159182,76.80979550300254,21.0,26.7,20.0,25.56,0.0,0.0,29.81623232735127,0.0,0.021300834350428484 
 08/25  00:56:00,21.846666666666669,18.080000000000003,0.013572269592371182,79.46666666666666,0.0,0.0,0.0,28.498022220966829,29.199162422930006,24.399685288053719,24.399830796934795,24.399830796935477,24.399830796935818,24.399830796935136,24.399685295616395,28.476846266073417,28.514733406172494,29.84817306761964,29.28659618551899,29.270802457844803,25.29031911391547,29.80936809790065,0.021273429843657229,76.77731855149345,21.0,26.7,20.0,25.56,0.0,0.0,29.812806994282604,0.0,0.02128708833159182 
 08/25  00:57:00,21.81,18.135,0.013607996783097029,79.85000000000001,0.0,0.0,0.0,28.495296882618676,29.195083668587924,24.38124948077325,24.38139473658515,24.381394736584129,24.381394736585436,24.38139473658447,24.381249488320465,28.47417949324145,28.512285754102114,29.84669014592548,29.283129855337149,29.26747754917819,25.279945707126335,29.805915793997625,0.02125985831597131,76.74518656749769,21.0,26.7,20.0,25.56,0.0,0.0,29.80936809790065,0.0,0.021273429843657229 
 08/25  00:58:00,21.773333333333335,18.19,0.013643489903379075,80.23333333333334,0.0,0.0,0.0,28.49256650345206,29.190998085028239,24.362806908013114,24.36295191137833,24.362951911379015,24.362951911378447,24.362951911379584,24.362806915548505,28.471507421918298,28.50983349353055,29.845196186122768,29.279654976228163,29.26414637258008,25.269632678098114,29.802450237206619,0.021246373180375173,76.71339350431635,21.0,26.7,20.0,25.56,0.0,0.0,29.805915793997625,0.0,0.02125985831597131 
 08/25  00:59:00,21.736666666666666,18.245,0.013678749651014417,80.61666666666666,0.0,0.0,0.0,28.489831273366126,29.186905754184079,24.34435677261945,24.34450152415542,24.344501524156159,24.34450152415593,24.344501524155647,24.344356780140516,28.46883024302043,28.507376836797318,29.843701797904367,29.276171742245336,29.260811244091486,25.259378684916407,29.79897158518816,0.02123297387114421,76.6819459426359,21.0,26.7,20.0,25.56,0.0,0.0,29.802450237206619,0.0,0.021246373180375173 
 08/25  01:00:00,21.7,18.3,0.01371377754007409,81.0,0.0,0.0,0.0,28.487090278729533,29.182805500968539,24.32589992565471,24.326044425973238,24.326044425972215,24.32604442597193,24.326044425973124,24.32589993316384,28.46614704392998,28.50491509037592,29.842206494367855,29.27267906509058,29.257471362493847,25.24918455586244,29.79547999418105,0.02121965982570566,76.65083364971909,21.0,26.7,20.0,25.56,0.0,0.0,29.79897158518816,0.0,0.02123297387114421 
 08/25  01:01:00,21.7,18.310000000000004,0.013722189857872923,81.05,0.0,0.0,0.0,28.48439044887526,29.178721137295523,24.32440933917337,24.32455379219539,24.32455379219664,24.324553792196583,24.324553792196185,24.324409346679489,28.46350474962841,28.50250897169406,29.840733333636764,29.26923266688906,29.254644094908615,25.239251659170983,29.79197659406117,0.021206319816130006,76.62097788793335,21.0,26.7,20.0,25.56,0.0,0.0,29.79547999418105,0.0,0.02121965982570566 
 08/25  01:02:00,21.7,18.32,0.01373060211071773,81.1,0.0,0.0,0.0,28.48170103140111,29.174635242600659,24.322451317669335,24.322595699943237,24.322595699943066,24.322595699943464,24.32259569994244,24.32245132517255,28.460872607269875,28.50011914180179,29.839249917235997,29.265792805898195,29.25180195621573,25.22924002367277,29.788461956153048,0.02119288376397792,76.59081439998789,21.0,26.7,20.0,25.56,0.0,0.0,29.79197659406117,0.0,0.021206319816130006 
 08/25  01:03:00,21.7,18.330000000000003,0.013739014298609263,81.15,0.0,0.0,0.0,28.47902061293705,29.170549418388096,24.320531633691986,24.32067594779187,24.320675947791984,24.320675947791189,24.320675947791245,24.320531641190259,28.458249193482435,28.497742104386889,29.83776719341592,29.262358955200239,29.24896450186579,25.21912966817593,29.784936367376475,0.02117932792557882,76.56026405894119,21.0,26.7,20.0,25.56,0.0,0.0,29.788461956153048,0.0,0.02119288376397792 
 08/25  01:04:00,21.7,18.340000000000005,0.013747426421548272,81.19999999999999,0.0,0.0,0.0,28.476344666605443,29.166459814182315,24.31860471716766,24.31874896314048,24.318748963140594,24.318748963140537,24.31874896314048,24.318604724663147,28.455629954912767,28.495372738131477,29.836283517054289,29.258925824575706,29.24612677958704,25.208920414203815,29.78140004464734,0.021165650567393836,76.52931621322999,21.0,26.7,20.0,25.56,0.0,0.0,29.784936367376475,0.0,0.02117932792557882 
 08/25  01:05:00,21.7,18.349999999999999,0.013755838479535515,81.25,0.0,0.0,0.0,28.473674563098215,29.162368605440166,24.316678282701959,24.316822460840855,24.316822460840343,24.3168224608404,24.316822460840855,24.31667829019466,28.453016234385374,28.49301094712386,29.8348003942249,29.255494940986489,29.24329083288467,25.1986149606454,29.777853210396804,0.021151855538048583,76.49798392847797,21.0,26.7,20.0,25.56,0.0,0.0,29.78140004464734,0.0,0.021165650567393836 
 08/25  01:06:00,21.700000000000004,18.360000000000004,0.01376425047257174,81.30000000000001,0.0,0.0,0.0,28.47100807491866,29.15827334955009,24.31475421947897,24.31489833004889,24.314898330048437,24.31489833004855,24.314898330048949,24.314754226967467,28.450405783508438,28.490654040045429,29.833313737593494,29.25206343325433,29.240453909597546,25.18821444837968,29.774296089134123,0.02113794623705421,76.46627871111167,21.0,26.7,20.0,25.56,0.0,0.0,29.777853210396804,0.0,0.021151855538048583 
 08/25  01:07:00,21.7,18.369999999999999,0.013772662400657695,81.35,0.0,0.0,0.0,28.468345265345673,29.15417424665544,24.312832206689906,24.312976249956934,24.312976249957616,24.312976249957616,24.312976249956934,24.31283221417482,28.44779865226284,28.48830133716004,29.83182685421322,29.24863141308446,29.237616902324779,25.17772112529407,29.770728901481538,0.02112392476482759,76.43420753188903,21.0,26.7,20.0,25.56,0.0,0.0,29.774296089134123,0.0,0.02113794623705421 
 08/25  01:08:00,21.700000000000004,18.380000000000004,0.013781074263794144,81.4,0.0,0.0,0.0,28.465687828331203,29.150073240834858,24.31091308305713,24.311057059284964,24.31105705928593,24.31105705928553,24.311057059284737,24.31091309053903,28.445196526643416,28.485953414787408,29.830340630861707,29.245200879476138,29.23479216446746,25.167137211485178,29.767151922968084,0.021109792479090708,76.40176638764935,21.0,26.7,20.0,25.56,0.0,0.0,29.770728901481538,0.0,0.02112392476482759 
 08/25  01:09:00,21.7,18.39,0.013789486061981826,81.44999999999999,0.0,0.0,0.0,28.463034508654596,29.1459687934965,24.309003837186084,24.309147746606074,24.309147746606187,24.30914774660505,24.309147746606869,24.309003844663495,28.44259814766797,28.483608946287114,29.828854183748825,29.241770313636449,29.231967541885515,25.156461381506636,29.76356542547445,0.021095550503678913,76.3689672260421,21.0,26.7,20.0,25.56,0.0,0.0,29.767151922968084,0.0,0.021109792479090708 
 08/25  01:10:00,21.7,18.400000000000003,0.013797897795221504,81.5,0.0,0.0,0.0,28.460384884953198,29.1418605276636,24.30709690617357,24.307240749048448,24.307240749048334,24.307240749047936,24.30724074904856,24.307096913648026,28.44000309281998,28.48126719256348,29.827363065348395,29.238339424817416,29.22914182174123,25.14569483287841,29.7599696397977,0.021081199951127017,76.33580938423005,21.0,26.7,20.0,25.56,0.0,0.0,29.76356542547445,0.0,0.021095550503678913 
 08/25  01:11:00,21.699999999999997,18.41,0.013806309463513925,81.55000000000001,0.0,0.0,0.0,28.457738803567929,29.13774837289977,24.305192808547078,24.305336585126498,24.305336585126157,24.30533658512627,24.305336585127294,24.30519281601778,28.437411208603526,28.47892777812903,29.825871729604207,29.234908278377977,29.226315924002379,25.134838340460413,29.756364770477626,0.021066741971711164,76.30229234074058,21.0,26.7,20.0,25.56,0.0,0.0,29.7599696397977,0.0,0.021081199951127017 
 08/25  01:12:00,21.7,18.42,0.013814721066859838,81.6,0.0,0.0,0.0,28.45509611586299,29.133632280267446,24.303291787902937,24.303435498431669,24.303435498432067,24.303435498432124,24.303435498431214,24.303291795370457,28.43482234747242,28.476590365633198,29.824380170937827,29.231476974709826,29.223489828582186,25.12389410118123,29.75275101194498,0.021052177744101034,76.2684198662341,21.0,26.7,20.0,25.56,0.0,0.0,29.756364770477626,0.0,0.021066741971711164 
 08/25  01:13:00,21.7,18.43,0.013823132605260002,81.65,0.0,0.0,0.0,28.452456692055504,29.129512255451077,24.30139378098079,24.30153742570201,24.301537425701328,24.30153742570178,24.3015374257011,24.301393788445809,28.432236381617679,28.47425467937135,29.82288839185636,29.228045669523469,29.220663535899005,25.112860627539015,29.74912855494531,0.021037508460423388,76.23419578133913,21.0,26.7,20.0,25.56,0.0,0.0,29.75275101194498,0.0,0.021052177744101034 
 08/25  01:14:00,21.699999999999997,18.439999999999999,0.013831544078715166,81.69999999999999,0.0,0.0,0.0,28.44982147184075,29.125389558917197,24.299498762828877,24.299642341978257,24.299642341977689,24.29964234197803,24.299642341978769,24.29949877029071,28.429654253430749,28.471921162784154,29.82139172059249,29.224615796181636,29.21784371750541,25.101740170575498,29.745497619856847,0.021022735318392994,76.19962810873443,21.0,26.7,20.0,25.56,0.0,0.0,29.74912855494531,0.0,0.021037508460423388 
 08/25  01:15:00,21.7,18.450000000000004,0.013839955487226082,81.75,0.0,0.0,0.0,28.447189709117269,29.121263483089576,24.297610629991369,24.297754143789008,24.29775414378912,24.29775414378912,24.297754143789633,24.297610637448544,28.427075220342187,28.46958924629614,29.819894852513298,29.221186756168135,29.215023986281499,25.090532545000245,29.74185842557932,0.021007859518960279,76.16471234487658,21.0,26.7,20.0,25.56,0.0,0.0,29.745497619856847,0.0,0.021022735318392994 
 08/25  01:16:00,21.7,18.46,0.013848366830793503,81.80000000000001,0.0,0.0,0.0,28.444561183098938,29.117134048193539,24.295725062984503,24.295868511667437,24.29586851166755,24.29586851166755,24.29586851166846,24.295725070438495,28.424499065459697,28.467258699087805,29.818397783633686,29.21775867073803,29.212204302830786,25.079239090008433,29.738211171613995,0.020992882266185194,76.12945236646816,21.0,26.7,20.0,25.56,0.0,0.0,29.74185842557932,0.0,0.021007859518960279 
 08/25  01:17:00,21.7,18.47,0.01385677810941818,81.85,0.0,0.0,0.0,28.441935742099504,29.11300134998888,24.29384253194445,24.293985915737268,24.293985915737666,24.293985915737609,24.293985915736927,24.293842539394917,28.421925640865405,28.4649293582525,29.8169005182295,29.214331723402798,29.209384708515889,25.067861073432824,29.734556043556244,0.02097780476752412,76.09385623938579,21.0,26.7,20.0,25.56,0.0,0.0,29.738211171613995,0.0,0.020992882266185194 
 08/25  01:18:00,21.699999999999997,18.48,0.013865189323100866,81.89999999999999,0.0,0.0,0.0,28.439313146157195,29.108865393524188,24.291962958158025,24.292106277284974,24.292106277284917,24.292106277284689,24.292106277284178,24.291962965605536,28.419354710308448,28.462600939692423,29.815397393512769,29.210905982616354,29.206563976653475,25.056397711397968,29.730893214463728,0.020962628233974428,76.05791952094373,21.0,26.7,20.0,25.56,0.0,0.0,29.734556043556244,0.0,0.02097780476752412 
 08/25  01:19:00,21.7,18.490000000000003,0.013873600471842317,81.95,0.0,0.0,0.0,28.436693358847579,29.10472643960047,24.290085885893008,24.290229140574924,24.290229140574753,24.290229140575435,24.290229140574298,24.29008589333648,28.41678624122142,28.460273432517814,29.81389409046027,29.207481759539357,29.20374339683305,25.044851400851735,29.727222854113049,0.020947353880053006,76.02165448046114,21.0,26.7,20.0,25.56,0.0,0.0,29.730893214463728,0.0,0.020962628233974428 
 08/25  01:20:00,21.700000000000004,18.5,0.013882011555643269,82.0,0.0,0.0,0.0,28.434077108035966,29.100585623349017,24.288211779712584,24.288354970167235,24.288354970166439,24.28835497016695,24.288354970166325,24.288211787153388,28.414220965518635,28.4579473356032,29.81239099366709,29.204060243652909,29.200928471858103,25.03322235472902,29.723545158942686,0.02093198292369413,75.98505671356549,21.0,26.7,20.0,25.56,0.0,0.0,29.727222854113049,0.0,0.020947353880053006 
 08/25  01:21:00,21.7,18.51,0.013890422574504499,82.05,0.0,0.0,0.0,28.431463827877484,29.096442557547755,24.28634357264525,24.286486699072385,24.286486699073067,24.286486699073295,24.28648669907261,24.286343580081849,28.411658321775329,28.455622264286899,29.810887725318595,29.200641044843466,29.198114026606775,25.021511202462948,29.719860326433638,0.020916516586126818,75.9481343457021,21.0,26.7,20.0,25.56,0.0,0.0,29.723545158942686,0.0,0.02093198292369413 
 08/25  01:22:00,21.7,18.52,0.013898833528426738,82.1,0.0,0.0,0.0,28.428853224659286,29.092297250222609,24.28447799036462,24.28462105298064,24.28462105298098,24.28462105298115,24.284621052980584,24.284477997798378,28.409098020750429,28.453297934852225,29.80937821696033,29.19722415485769,29.195298701582187,25.009718544853518,29.716168533189394,0.020900956091754468,75.910887179946,21.0,26.7,20.0,25.56,0.0,0.0,29.719860326433638,0.0,0.020916516586126818 
 08/25  01:23:00,21.700000000000004,18.53,0.01390724441741075,82.15,0.0,0.0,0.0,28.42624525831938,29.088149995690288,24.282614913208876,24.282757912221258,24.282757912221315,24.28275791222063,24.282757912221429,24.282614920639618,28.406540026511835,28.450974373262999,29.80786855743704,29.193809848417535,29.19248388163638,24.997845781345949,29.712469944760387,0.020885302668039317,75.87332336673917,21.0,26.7,20.0,25.56,0.0,0.0,29.716168533189394,0.0,0.020900956091754468 
 08/25  01:24:00,21.7,18.54,0.013915655241457282,82.2,0.0,0.0,0.0,28.42363985313256,29.08400103194158,24.28075480033351,24.2808977359457,24.28089773594536,24.280897735944678,24.2808977359457,24.28075480776141,28.403984267219845,28.44865154616987,29.806358741274364,29.190398328613079,29.189669643556348,24.9858934150925,29.70876472463745,0.0208695575453894,75.83543858038193,21.0,26.7,20.0,25.56,0.0,0.0,29.712469944760387,0.0,0.020885302668039317 
 08/25  01:25:00,21.699999999999997,18.549999999999998,0.013924066000567087,82.25,0.0,0.0,0.0,28.4210369386446,29.079850604694977,24.278897593846524,24.279040466258495,24.279040466259177,24.279040466259177,24.279040466258836,24.278897601270957,28.401430676304956,28.44632942255173,29.804848773692119,29.186989793144876,29.186856054587186,24.973862119035688,29.7050530360371,0.020853721957046095,75.79724100077239,21.0,26.7,20.0,25.56,0.0,0.0,29.70876472463745,0.0,0.0208695575453894 
 08/25  01:26:00,21.7,18.560000000000004,0.013932476694740912,82.3,0.0,0.0,0.0,28.418436926318358,29.07569950983115,24.277043293241037,24.277186102653788,24.277186102652594,24.277186102652537,24.277186102653219,24.277043300661604,28.398879669213394,28.44400822662587,29.80333261698196,29.18358499241406,29.184045845256344,24.961752052747288,29.70133505367322,0.02083779713897128,75.75873049962788,21.0,26.7,20.0,25.56,0.0,0.0,29.7050530360371,0.0,0.020853721957046095 
 08/25  01:27:00,21.700000000000004,18.57,0.013940887323979527,82.35000000000001,0.0,0.0,0.0,28.415839468195043,29.071547643736698,24.27519364477422,24.27533639137323,24.275336391373629,24.2753363913734,24.275336391373686,24.275193652191889,28.396330902197648,28.441687796937086,29.801816334517679,29.180183745718659,29.181236521911907,24.949565327860335,29.69761095122343,0.02082178432973457,75.71991527909361,21.0,26.7,20.0,25.56,0.0,0.0,29.70133505367322,0.0,0.02083779713897128 
 08/25  01:28:00,21.7,18.58,0.013949297888283665,82.4,0.0,0.0,0.0,28.413244456203328,29.067395219507348,24.273346727900277,24.273489411881998,24.27348941188285,24.273489411882623,24.27348941188302,24.273346735314477,28.39378427134481,28.439368090111207,29.80029992022857,29.176786184564795,29.178428119346014,24.937302200135258,29.693880894188469,0.02080568477040077,75.68079939309766,21.0,26.7,20.0,25.56,0.0,0.0,29.69761095122343,0.0,0.02082178432973457 
 08/25  01:29:00,21.699999999999997,18.59,0.01395770838765408,82.44999999999999,0.0,0.0,0.0,28.410651815276425,29.063242471819494,24.271502751140817,24.27164537269499,24.271645372694765,24.27164537269516,24.27164537269624,24.271502758551379,28.391239705372198,28.437049082826044,29.798783379081276,29.173392457108979,29.175620700477084,24.924963929499478,29.690145041910275,0.020789499704417563,75.64137860639122,21.0,26.7,20.0,25.56,0.0,0.0,29.693880894188469,0.0,0.02080568477040077 
 08/25  01:30:00,21.7,18.6,0.013966118822091532,82.5,0.0,0.0,0.0,28.408061350984594,29.059089489265167,24.269661684499626,24.269804243812645,24.269804243813725,24.26980424381304,24.269804243812247,24.269661691908369,28.388697013374349,28.4347305824122,29.79726024970486,29.17000255388546,29.172812876612509,24.9125505632932,29.68640354322818,0.02077323037750344,75.60166115787898,21.0,26.7,20.0,25.56,0.0,0.0,29.690145041910275,0.0,0.020789499704417563 
